id,identity_to_query
UniRef100_UPI001BDF97D2/485-736,0.337
UniRef100_UPI001BE0BA1B/486-737,0.337
UniRef100_A0A8D2Q2R4/1-231,0.337
UniRef100_UPI00146C5D81/618-872,0.352
UniRef100_A0A8V5H159/124-378,0.345
UniRef100_Q80TR1-2/1-220,0.310
UniRef100_A0A452S176/1-220,0.310
UniRef100_A0A4W5JTI3/523-775,0.337
UniRef100_UPI00223D9A30/517-771,0.349
UniRef100_A0A8C0BUC3/1-231,0.337
UniRef100_UPI00094E7131/591-845,0.349
UniRef100_UPI00094F28E2/602-856,0.349
UniRef100_UPI002223EC2F/437-688,0.356
UniRef100_UPI00072E56A5/619-873,0.360
UniRef100_A0A3B3YL97/621-875,0.360
UniRef100_UPI0011C16DEF/575-829,0.360
UniRef100_A0A8C0IGY0/1-231,0.337
UniRef100_UPI0024BF3724/440-691,0.368
UniRef100_UPI0023ECA9D0/680-934,0.349
UniRef100_UPI0022233844/455-706,0.356
UniRef100_UPI0024C010B6/441-692,0.368
UniRef100_A0A1S3LW70/531-783,0.333
UniRef100_A0A1S3LW23/531-783,0.333
UniRef100_A0A1S3LWG3/532-784,0.333
UniRef100_UPI00223CFFC1/592-846,0.349
UniRef100_A0A8X8BP70/202-425,0.326
UniRef100_UPI001132145D/534-786,0.333
UniRef100_A0A8C6R2B7/1-220,0.310
UniRef100_UPI0011313FAB/538-790,0.333
UniRef100_A0A674B0D7/535-787,0.333
UniRef100_A0A8C2ES04/45-294,0.368
UniRef100_UPI001130B0AF/539-791,0.333
UniRef100_UPI00189D3BEC/657-911,0.356
UniRef100_UPI0011C0E45C/643-897,0.360
UniRef100_A0A8V5GY88/137-391,0.345
UniRef100_A0A671V9T5/646-900,0.360
UniRef100_UPI0007AC802E/442-694,0.356
UniRef100_A0A672T183/444-696,0.356
UniRef100_UPI0004BD36AB/137-379,0.322
UniRef100_A0A0A0A3T6/212-421,0.330
UniRef100_UPI001FEE2EFD/443-696,0.360
UniRef100_A0A8C1ZYS4/33-282,0.368
UniRef100_A0A673U0K9/1-231,0.322
UniRef100_A0A9F7TN78/448-701,0.356
UniRef100_W5U7D3/449-702,0.356
UniRef100_UPI00192F8CF1/384-636,0.330
UniRef100_A0A6P6MY58/442-693,0.364
UniRef100_A0A6P6R210/442-693,0.364
UniRef100_UPI00227878CE/442-693,0.364
UniRef100_A0A6I9YLQ5/1-233,0.609
UniRef100_A0A671MNH7/60-309,0.360
UniRef100_UPI000520A19D/1-231,0.337
UniRef100_H3CZB3/389-643,0.341
UniRef100_UPI001363A8A3/159-405,0.337
UniRef100_UPI002FD6E790/196-442,0.337
UniRef100_UPI0007AC815E/397-648,0.360
UniRef100_UPI000F5FD930/670-924,0.368
UniRef100_UPI002ADF0AE3/422-676,0.352
UniRef100_UPI002814A1E9/231-488,0.682
UniRef100_UPI00279716F9/231-488,0.682
UniRef100_A0A8U0SFX8/231-488,0.682
UniRef100_UPI0024B55BE5/445-696,0.352
UniRef100_UPI0024B4AF96/445-696,0.352
UniRef100_UPI0024B4E294/444-695,0.352
UniRef100_A0A8B7SVQ9/478-730,0.326
UniRef100_A0A8B7STZ0/484-736,0.326
UniRef100_A0A8B7SVR5/485-737,0.326
UniRef100_UPI0009A03FA0/481-732,0.345
UniRef100_UPI0028CB54C9/680-932,0.352
UniRef100_A0A8C7LL53/482-733,0.345
UniRef100_A0AA88M6V6/441-694,0.356
UniRef100_UPI00296B1207/442-695,0.356
UniRef100_H3CZB4/465-719,0.341
UniRef100_A0A8C9ZKJ1/151-390,0.337
UniRef100_UPI002AE0A167/468-722,0.352
UniRef100_A0A3Q2R4B8/588-842,0.345
UniRef100_A0AA88Q0A1/400-651,0.368
UniRef100_UPI0010A787C8/491-743,0.326
UniRef100_UPI0028CB7184/760-1012,0.352
UniRef100_A0A6I8P5S9/490-742,0.326
UniRef100_UPI0028CB1F54/758-1010,0.352
UniRef100_A0A672NXT0/39-288,0.360
UniRef100_UPI00165AC594/624-878,0.345
UniRef100_UPI002013D88B/40-256,0.326
UniRef100_UPI0007BAC473/444-695,0.360
UniRef100_A0A3Q2Q2T4/624-878,0.345
UniRef100_A0A671PI36/30-279,0.360
UniRef100_UPI00146D033B/1242-1496,0.345
UniRef100_UPI0012ED58AA/663-917,0.352
UniRef100_UPI0019557E0A/445-696,0.352
UniRef100_UPI001955B3D0/444-695,0.352
UniRef100_UPI002AE0A958/546-800,0.352
UniRef100_A0A3B4ASB5/33-287,0.345
UniRef100_G1PT11/489-740,0.352
UniRef100_A0A663LPZ9/1-231,0.333
UniRef100_A0A8K9V2V6/172-405,0.360
UniRef100_UPI0021CD05E9/33-279,0.337
UniRef100_UPI000CCC81DD/521-772,0.352
UniRef100_A0A8C9ZST5/137-376,0.337
UniRef100_A0A4Z2B541/214-456,0.571
UniRef100_A0A6P3W7T0/653-908,0.333
UniRef100_A0A8C1BXF5/198-445,0.360
UniRef100_UPI001B7ED013/204-463,0.337
UniRef100_A0A0R4ILX8/220-470,0.372
UniRef100_A0A8T0A823/199-435,0.356
UniRef100_UPI00148F827E/592-846,0.352
UniRef100_UPI001443C505/150-396,0.337
UniRef100_A0A8C3UR99/140-386,0.337
UniRef100_A0A674GNV5/132-378,0.337
UniRef100_A0A6G0ISI6/1132-1386,0.368
UniRef100_A0A674GYL6/132-378,0.337
UniRef100_A0AA88MHG0/224-463,0.391
UniRef100_UPI0007B7B00C/443-694,0.356
UniRef100_A0AAE0QTP3/385-638,0.360
UniRef100_A0A8U1ET01/479-731,0.337
UniRef100_UPI001B865978/19-265,0.337
UniRef100_A0A9Q0IF18/25-284,0.582
UniRef100_A0A674H3Z5/137-383,0.337
UniRef100_UPI001B805568/176-422,0.337
UniRef100_A0A674GJL4/132-378,0.337
UniRef100_A0A8D0H758/1-231,0.337
UniRef100_UPI0023DAC198/230-472,0.337
UniRef100_A0A672T018/55-304,0.356
UniRef100_UPI00148FE6C5/648-902,0.352
UniRef100_A0A2K5RCY7/1-231,0.330
UniRef100_A0A8K9WR38/239-472,0.360
UniRef100_UPI000CDFD346/526-778,0.337
UniRef100_UPI000CDF85BD/526-778,0.337
UniRef100_A0A9Q0E4Q8/387-640,0.345
UniRef100_UPI000CDF8268/527-779,0.337
UniRef100_UPI0024851EBA/543-795,0.337
UniRef100_UPI00248697C4/543-795,0.337
UniRef100_UPI0024853966/544-796,0.337
UniRef100_UPI000395694A/155-401,0.337
UniRef100_A0A5F5XCG8/1-231,0.326
UniRef100_UPI00140A337A/151-397,0.337
UniRef100_A0A850XNX7/1-227,0.330
UniRef100_A0A674HQV4/30-276,0.337
UniRef100_A0A8C3Y5G2/135-381,0.337
UniRef100_A0A674GK54/149-395,0.337
UniRef100_UPI0012381856/260-506,0.337
UniRef100_A0A674HU83/142-388,0.337
UniRef100_UPI002241FDC2/454-705,0.356
UniRef100_UPI002435918C/435-687,0.356
UniRef100_A0A674HT29/142-388,0.337
UniRef100_UPI002739C291/190-436,0.337
UniRef100_UPI002435BB92/436-688,0.356
UniRef100_A0A674GBE3/170-416,0.337
UniRef100_A0A674HKK0/132-378,0.337
UniRef100_UPI0022426A86/455-706,0.356
UniRef100_UPI002A69B5D8/527-781,0.341
UniRef100_A0A674HGS3/192-438,0.337
UniRef100_A0A8C3UQS3/133-379,0.337
UniRef100_UPI0025AD840B/168-414,0.337
UniRef100_UPI0023A90E9E/158-404,0.337
UniRef100_UPI0023E7D963/161-407,0.337
UniRef100_A0A4W6DH47/2-225,0.326
UniRef100_A0A8U0TKA6/446-697,0.345
UniRef100_A0A3Q3XJY2/43-297,0.337
UniRef100_A0A452IPR7/195-456,0.314
UniRef100_UPI002E11E870/188-434,0.337
UniRef100_A0A8C3UQQ2/139-385,0.337
UniRef100_UPI002A6AC33C/599-853,0.341
UniRef100_A0A452IQB9/200-461,0.314
UniRef100_UPI0023B9DA8B/205-464,0.621
UniRef100_UPI0023A86E07/354-600,0.337
UniRef100_A0A6P6NMV1/2-221,0.310
UniRef100_UPI00168CD16D/508-760,0.360
UniRef100_UPI000E7771C5/3-262,0.310
UniRef100_A0A3B3BKL5/513-765,0.360
UniRef100_M4AFL5/627-881,0.352
UniRef100_UPI0010171A1D/627-881,0.352
UniRef100_UPI0013B3C169/627-881,0.352
UniRef100_UPI002AB6F42E/108-375,0.322
UniRef100_UPI002AB7A67F/108-375,0.322
UniRef100_A0A9N7V6Z0/2-225,0.326
UniRef100_UPI002AB66FBD/133-400,0.322
UniRef100_UPI002AB69084/133-400,0.322
UniRef100_A0A3B1JWU6/2-221,0.314
UniRef100_A0A6I9P1U3/2-225,0.326
UniRef100_UPI0024AD0833/432-688,0.307
UniRef100_UPI002AB7402B/141-404,0.326
UniRef100_UPI000CD654D9/478-728,0.349
UniRef100_A0A7J7REE2/469-721,0.341
UniRef100_UPI001E26FD38/470-722,0.341
UniRef100_A0A7J7RDY6/471-723,0.341
UniRef100_UPI001D141845/134-394,0.307
UniRef100_A0A674K9D5/1-231,0.330
UniRef100_UPI000CDF628E/471-722,0.345
UniRef100_UPI00210F6AD5/539-793,0.341
UniRef100_UPI000CDF6A6B/472-723,0.345
UniRef100_UPI000E1F9F0A/1-220,0.307
UniRef100_A0A3B3T778/479-729,0.349
UniRef100_S4R865/186-425,0.375
UniRef100_UPI001CDD18D6/626-880,0.356
UniRef100_UPI002110E22A/613-867,0.341
UniRef100_A0A5N4B1Y2/369-606,0.203
UniRef100_A0A5N4B1Y2/1154-1387,0.211
UniRef100_F7EA60/1-231,0.326
UniRef100_A0A8C4F4J7/109-347,0.352
UniRef100_A0A8C4F7G5/109-347,0.352
UniRef100_UPI001D141A20/185-445,0.307
UniRef100_A0A1V4IHM0/1-220,0.322
UniRef100_UPI001885E142/530-784,0.341
UniRef100_UPI001EEADE1A/456-709,0.352
UniRef100_A0A8T0B287/457-710,0.352
UniRef100_A0A8C4YFT0/132-393,0.318
UniRef100_A0A9D3XV38/206-466,0.307
UniRef100_A0A9D3XW19/206-466,0.307
UniRef100_UPI00227C402D/14-228,0.337
UniRef100_A0A8C4YFE2/168-429,0.318
UniRef100_A0A7L3D6R6/178-436,0.345
UniRef100_UPI001885DB90/602-856,0.341
UniRef100_A0A7L2H050/1-235,0.322
UniRef100_UPI00243113B4/556-810,0.349
UniRef100_UPI00215E19BA/17-262,0.333
UniRef100_A0A7K6PR76/2-228,0.337
UniRef100_A0A7K4L7H2/1-232,0.314
UniRef100_A0AAD9BMU8/149-368,0.322
UniRef100_A0A8C4YF59/203-464,0.318
UniRef100_UPI00147DA3E1/611-867,0.333
UniRef100_A0A8C5F070/207-468,0.318
UniRef100_A0A5N5LAP7/615-871,0.333
UniRef100_A0A4Z2BQ24/137-326,0.291
UniRef100_UPI0011CFECD5/219-480,0.318
UniRef100_UPI0021CC1B71/206-467,0.310
UniRef100_UPI00193F6D12/185-445,0.307
UniRef100_A0A9J7MDG2/142-398,0.387
UniRef100_UPI002AB5E2E2/128-395,0.322
UniRef100_A0A3L8Q9B0/126-365,0.337
UniRef100_UPI00193F99AB/206-466,0.307
UniRef100_UPI002436381E/558-812,0.345
UniRef100_G3TKD7/203-463,0.307
UniRef100_A0A3N0YF17/405-653,0.349
UniRef100_C3ZJ73/119-374,0.387
UniRef100_UPI0022327BEE/444-692,0.345
UniRef100_UPI0022301953/444-692,0.345
UniRef100_UPI002485CF5C/471-722,0.341
UniRef100_UPI00248540D3/472-723,0.341
UniRef100_A0A7J5Z8K3/240-470,0.333
UniRef100_UPI003080DA9E/635-889,0.349
UniRef100_A0A9W8C772/444-695,0.360
UniRef100_UPI00227D50FF/261-476,0.337
UniRef100_UPI0020B2D6DF/485-735,0.337
UniRef100_UPI002AB7A2A5/139-404,0.330
UniRef100_UPI0024DF352E/445-696,0.360
UniRef100_E4WVS5/124-374,0.364
UniRef100_A0A7L4NQS0/1-231,0.314
UniRef100_UPI00022348BB/265-525,0.307
UniRef100_UPI002F35D20F/432-685,0.372
UniRef100_A0A672Z7B0/181-417,0.364
UniRef100_UPI0005308633/231-489,0.337
UniRef100_A0A672Z667/189-425,0.364
UniRef100_A0A7L3ZR02/179-437,0.330
UniRef100_A0A672Z6A2/190-426,0.364
UniRef100_A0A6P4ZEX0/313-558,0.379
UniRef100_A0A672Z704/195-431,0.364
UniRef100_UPI001B7DF1B1/202-461,0.341
UniRef100_A0A672Z670/203-439,0.364
UniRef100_UPI0018E28C0B/476-730,0.349
UniRef100_A0AAD8YVA4/502-749,0.349
UniRef100_A0A8C6WLG4/22-276,0.345
UniRef100_A0A7K7TQP0/179-437,0.333
UniRef100_A0AAD5B540/445-698,0.352
UniRef100_A0A663FDT1/209-467,0.326
UniRef100_A0AA40H5E8/179-437,0.341
UniRef100_A0A7L3R8H8/179-437,0.322
UniRef100_A0A7K6RGM3/179-437,0.330
UniRef100_UPI0023A8C0CA/187-446,0.310
UniRef100_A0AAD7W0C8/151-376,0.322
UniRef100_A0A5N4B1Z3/760-997,0.218
UniRef100_A0A5N4B1Z3/2416-2656,0.207
UniRef100_A0A0Q3MDT0/1-231,0.314
UniRef100_UPI001176E47D/231-489,0.326
UniRef100_A0A8B7AEG2/170-429,0.314
UniRef100_A0A6J2VH07/468-714,0.345
UniRef100_A0A3Q2DLT6/564-818,0.349
UniRef100_UPI0023A90BCD/206-465,0.310
UniRef100_UPI0020184495/176-421,0.337
UniRef100_A0A3Q2C8W0/611-865,0.349
UniRef100_A0A091T9E9/179-437,0.337
UniRef100_UPI0004F4DAA1/231-489,0.333
UniRef100_UPI0015563762/232-491,0.326
UniRef100_A0A7L4HI78/128-386,0.333
UniRef100_UPI0005118F3A/228-486,0.330
UniRef100_A0A8C0B3M9/144-373,0.613
UniRef100_A0A8C4VUR5/1-231,0.330
UniRef100_A0A6F9A2V7/465-708,0.349
UniRef100_A0A093P1X6/179-437,0.333
UniRef100_UPI0007AD8221/182-424,0.333
UniRef100_UPI002116F0E2/265-525,0.307
UniRef100_A0A7K8KZ68/179-437,0.330
UniRef100_A0A7K8K574/179-437,0.333
UniRef100_UPI000529D52D/189-447,0.330
UniRef100_A0A7K9X8P6/179-436,0.345
UniRef100_A0A835NJV3/1-232,0.613
UniRef100_A0A8C9EJJ6/200-417,0.330
UniRef100_A0A093R0Q3/5-263,0.310
UniRef100_A0A7L1G209/178-436,0.326
UniRef100_UPI001C3D4184/1-215,0.333
UniRef100_U3JGN1/113-355,0.333
UniRef100_A0A803W9N6/107-349,0.333
UniRef100_A0A7L0BYY7/198-456,0.330
UniRef100_A0A099ZCY1/1-236,0.636
UniRef100_A0A7K9B5V3/181-439,0.318
UniRef100_A0A7L1CBY4/14-265,0.333
UniRef100_A0A7L1LLX0/179-437,0.333
UniRef100_A0A671PLA6/444-693,0.360
UniRef100_A0A1A6GP10/1-201,0.303
UniRef100_A0A4Z2EDL4/2-212,0.337
UniRef100_UPI001CFB433F/192-448,0.318
UniRef100_A0A662YV09/85-301,0.322
UniRef100_A0A091SP57/179-437,0.330
UniRef100_A0A7K4T7C5/1-231,0.314
UniRef100_A0A8T2PG27/209-426,0.314
UniRef100_A0A8C4K420/221-479,0.318
UniRef100_A0A7L4MWN6/363-616,0.322
UniRef100_A0A6P4ZK61/206-461,0.391
UniRef100_A0A7K7NLF3/179-437,0.330
UniRef100_S9XXH1/185-403,0.326
UniRef100_UPI00163BF8EB/228-486,0.326
UniRef100_A0A0A0AAR8/229-487,0.333
UniRef100_A0A8B9NBE4/185-443,0.326
UniRef100_A0A7L3SG37/179-437,0.310
UniRef100_A0A851PLQ8/179-437,0.307
UniRef100_UPI001B7EEA70/202-461,0.333
UniRef100_A0A852J4S3/179-437,0.333
UniRef100_UPI002FDD7227/188-446,0.310
UniRef100_A0A8C0HM57/215-473,0.326
UniRef100_A0A091LBD9/180-438,0.330
UniRef100_A0A850W9H9/199-457,0.333
UniRef100_A0A7K6MQ34/240-455,0.326
UniRef100_UPI00223DC2C8/1-231,0.536
UniRef100_UPI00234FD2C8/527-783,0.337
UniRef100_A0A7K5X100/179-437,0.318
UniRef100_A0A7K6Y9Q8/179-437,0.314
UniRef100_UPI00210F6606/231-489,0.326
UniRef100_A0A7K5YK36/178-436,0.314
UniRef100_UPI00201418A1/442-690,0.345
UniRef100_UPI0023BA7F80/188-446,0.310
UniRef100_A0A7K7EWB9/178-436,0.341
UniRef100_UPI00053CCD9F/231-489,0.330
UniRef100_A0A673H2N2/39-286,0.356
UniRef100_UPI00234C84D4/453-706,0.352
UniRef100_UPI002E12CF5D/591-846,0.345
UniRef100_UPI0023509DFB/605-861,0.337
UniRef100_UPI0023A7E0F3/267-526,0.326
UniRef100_A0A7L0RZI4/179-437,0.318
UniRef100_UPI00298CAA95/611-866,0.318
UniRef100_K7FBR6/227-486,0.326
UniRef100_A0A7K9AHN4/1-233,0.333
UniRef100_UPI002E125258/653-908,0.345
UniRef100_UPI0023DEA19D/468-726,0.326
UniRef100_K7FBR3/232-491,0.326
UniRef100_A0A8C3FKT6/144-403,0.318
UniRef100_A0A7L1DGP5/179-437,0.330
UniRef100_A0A8C5RYN5/1-232,0.330
UniRef100_UPI0019635AD8/200-457,0.341
UniRef100_A0A3Q2R2J1/624-872,0.326
UniRef100_A0A7L4KHB1/1-231,0.318
UniRef100_A0A315VV82/1-213,0.352
UniRef100_A0A7K4TBI1/179-437,0.326
UniRef100_UPI00052935E7/228-486,0.303
UniRef100_A0A091JPG4/214-472,0.326
UniRef100_A0AAD3NBB7/1-212,0.337
UniRef100_A0A6F9BGX5/482-740,0.280
UniRef100_UPI00052297F3/229-487,0.314
UniRef100_A0A2D0PY09/527-783,0.333
UniRef100_UPI002E2627E7/233-491,0.330
UniRef100_A0A7L4BBD9/179-437,0.314
UniRef100_UPI002741182B/231-490,0.352
UniRef100_A0A674JFD0/180-439,0.326
UniRef100_A0A091PQY5/195-453,0.330
UniRef100_UPI00215FE5C1/231-489,0.318
UniRef100_UPI0004F0FE86/230-488,0.333
UniRef100_A0A4X1UGH7/1-227,0.326
UniRef100_W5URT3/605-861,0.333
UniRef100_UPI001553E8DD/135-394,0.307
UniRef100_UPI000528C177/4-253,0.337
UniRef100_UPI000528CA8F/1-214,0.349
UniRef100_A0PJG2/142-370,0.307
UniRef100_UPI000E1C66FB/232-490,0.326
UniRef100_A0A8J9YYK1/142-398,0.372
UniRef100_A0A7L3BLT4/183-441,0.310
UniRef100_A0A8S4AVS5/217-485,0.594
UniRef100_UPI0022B0BE80/219-477,0.322
UniRef100_A0A674IKP3/215-474,0.326
UniRef100_A0A7J7ZL33/254-512,0.314
UniRef100_A0AAD8G974/133-392,0.341
UniRef100_A0A674IPI6/213-472,0.326
UniRef100_A0A7K6WCI2/179-437,0.330
UniRef100_A0A401TAP8/1-215,0.326
UniRef100_A0A7L3TSX6/179-437,0.314
UniRef100_UPI0022B18E78/231-489,0.322
UniRef100_UPI001C6754C2/267-525,0.330
UniRef100_A0A7K9MT78/199-457,0.318
UniRef100_A0A7L1JPH3/176-434,0.314
UniRef100_UPI0024C47617/191-454,0.579
UniRef100_UPI0024C4AA1B/192-455,0.579
UniRef100_A0A7K8N0K8/179-437,0.318
UniRef100_A0A091GWC3/184-396,0.322
UniRef100_A0A7K9BUC4/178-436,0.337
UniRef100_UPI0015525C58/206-465,0.307
UniRef100_A0A8C6T345/515-769,0.345
UniRef100_UPI001CA7E5CD/235-494,0.333
UniRef100_A0A8U7NN15/146-383,0.330
UniRef100_A0A091WQ28/199-457,0.330
UniRef100_A0A093FL88/128-386,0.330
UniRef100_UPI0011B76708/191-454,0.575
UniRef100_UPI0011460911/701-955,0.345
UniRef100_A0A8C5BUT8/192-455,0.575
UniRef100_A0A662YQ36/238-497,0.345
UniRef100_UPI002233F9EC/148-404,0.341
UniRef100_UPI0003C8CF11/247-462,0.326
UniRef100_A0A7K9F2B0/179-437,0.318
UniRef100_UPI00052316EA/231-489,0.318
UniRef100_UPI00052188D3/204-462,0.330
UniRef100_A0A091NC15/178-435,0.333
UniRef100_A0A7K4WC54/179-437,0.326
UniRef100_A0A7L0J9Z4/179-437,0.326
UniRef100_H3AXC4/119-342,0.314
UniRef100_H2STF6/826-1080,0.345
UniRef100_UPI00051180E8/231-489,0.322
UniRef100_A0A7K8UDJ0/179-437,0.326
UniRef100_A0A851CRC5/179-437,0.318
UniRef100_A0A8B7IY25/232-490,0.326
UniRef100_A0A7L3FLA1/127-384,0.326
UniRef100_UPI00298D19BD/394-647,0.341
UniRef100_UPI0018A21B9D/237-496,0.322
UniRef100_A0A7L0XHL7/179-437,0.318
UniRef100_A0A3P8W0J3/157-342,0.299
UniRef100_A0A8C4XFI4/200-456,0.341
UniRef100_A0A8C4TBA3/200-456,0.341
UniRef100_A0A7K8QH50/179-437,0.333
UniRef100_A0A7K8PDQ1/179-437,0.322
UniRef100_A0A091MAT0/179-437,0.318
UniRef100_UPI00298C62B4/447-700,0.341
UniRef100_Q5ISJ6/158-353,0.326
UniRef100_UPI00298D5C35/448-701,0.341
UniRef100_A0A7L1HSY3/179-437,0.326
UniRef100_UPI00093DBBE8/5-242,0.310
UniRef100_UPI0025444A50/638-892,0.345
UniRef100_A0A7K8VQ64/199-457,0.318
UniRef100_A0A8D0FWZ1/199-457,0.318
UniRef100_A0A8D0CXQ0/180-414,0.375
UniRef100_A0A7L2HEC6/179-437,0.326
UniRef100_A0A2K6NDT7/243-501,0.307
UniRef100_A0A9J7MHP7/337-582,0.368
UniRef100_A0A662YLA8/202-461,0.341
UniRef100_A0A8C3KTC5/212-470,0.318
UniRef100_UPI000528A1AA/204-462,0.330
UniRef100_A0A7K9T0A1/181-439,0.322
UniRef100_H2YGC2/2-233,0.383
UniRef100_A0A2P4SII9/4-262,0.295
UniRef100_A0A8J4PAZ9/179-437,0.326
UniRef100_A0A7J6AHM4/602-858,0.333
UniRef100_A0A091WBA8/179-437,0.322
UniRef100_A0A091PDY5/231-489,0.330
UniRef100_UPI0021C67F71/219-477,0.314
UniRef100_UPI002235FEF5/204-464,0.333
UniRef100_UPI0021CC01E4/232-491,0.318
UniRef100_UPI001FEF0400/589-845,0.322
UniRef100_A0A7L0HVA2/179-437,0.310
UniRef100_A0A3Q1K8X8/206-421,0.322
UniRef100_A0A7N9CMA1/204-461,0.303
UniRef100_UPI001EEAA18F/638-894,0.333
UniRef100_UPI0021CBEBA0/241-500,0.318
UniRef100_A0A7L2X2L4/179-437,0.330
UniRef100_A0A7L3L2U3/179-437,0.322
UniRef100_A0A7N9CB09/213-470,0.303
UniRef100_UPI002897572D/231-489,0.322
UniRef100_A0A8C2U8X6/205-463,0.307
UniRef100_A0A8T0AF46/682-938,0.333
UniRef100_A0AAD8G989/202-461,0.333
UniRef100_A0A7K4R2R3/179-437,0.322
UniRef100_A0A7L0P3W0/178-436,0.310
UniRef100_A0A7K6NUJ2/179-437,0.318
UniRef100_A0A7L0U586/179-437,0.333
UniRef100_A0A7N9CIC8/234-491,0.303
UniRef100_A0A7L0FPS3/179-437,0.326
UniRef100_A0A7K5K1V6/179-437,0.330
UniRef100_A0A8C2UE19/231-489,0.307
UniRef100_A0A5C6MRG7/781-1035,0.345
UniRef100_A0A7L3Z325/179-437,0.322
UniRef100_A0A452I3R8/180-439,0.318
UniRef100_UPI000D2F61D7/194-451,0.303
UniRef100_A0A2K5TPK5/250-507,0.303
UniRef100_UPI002F3597DB/593-848,0.318
UniRef100_A0A851FUA6/179-437,0.330
UniRef100_A0A852C7Z9/179-437,0.322
UniRef100_A0A7L1J2L4/179-437,0.322
UniRef100_A0A851YI27/181-438,0.337
UniRef100_A0A8C4W8Y5/223-482,0.314
UniRef100_A0A7K9IY82/179-437,0.326
UniRef100_A0A8J9YXD8/315-560,0.372
UniRef100_UPI0011CF0391/232-491,0.314
UniRef100_A0A7K8X4J9/179-437,0.330
UniRef100_UPI00193F68B8/232-490,0.326
UniRef100_A0A851M2J3/171-373,0.322
UniRef100_A0A9D3MJF0/137-391,0.529
UniRef100_UPI0011CF82E5/241-500,0.314
UniRef100_A0A7K4JL65/179-437,0.326
UniRef100_A0A7L3Y596/128-386,0.310
UniRef100_UPI0015A7000F/208-466,0.299
UniRef100_UPI00235A8530/218-477,0.310
UniRef100_A0A094ND31/194-452,0.330
UniRef100_B4DV64/104-362,0.299
UniRef100_UPI0028CB1707/192-455,0.582
UniRef100_A0A7L0JWW0/179-437,0.307
UniRef100_Q4SLK2/128-383,0.330
UniRef100_A0A2K6C6R7/250-507,0.303
UniRef100_A0A087QV24/198-456,0.330
UniRef100_UPI001E257A07/206-463,0.303
UniRef100_A0A672TSP9/199-457,0.314
UniRef100_A0A851LS43/179-437,0.322
UniRef100_A0A093FI16/173-431,0.322
UniRef100_A0A8J4J7A9/179-437,0.326
UniRef100_A0A8S9EF07/179-437,0.326
UniRef100_UPI0015A59BE9/233-491,0.299
UniRef100_H0X2P6/185-444,0.307
UniRef100_UPI0020949125/225-484,0.326
UniRef100_H2NJZ9/247-505,0.303
UniRef100_A0A2I0UJ46/254-512,0.314
UniRef100_UPI0021BC3A74/250-507,0.299
UniRef100_UPI0011CEEDA7/205-463,0.314
UniRef100_A0A8J4NM39/179-437,0.326
UniRef100_A0A0Q3TDP0/220-478,0.326
UniRef100_A0A9D3N661/591-847,0.330
UniRef100_UPI0007A714D2/245-503,0.330
UniRef100_A0A4D9F3J9/232-491,0.314
UniRef100_UPI0011CFF535/231-489,0.314
UniRef100_UPI001E256CDD/250-507,0.303
UniRef100_A0A7L4LSV0/179-437,0.314
UniRef100_UPI002015264E/143-396,0.318
UniRef100_UPI0023AB236E/205-463,0.326
UniRef100_A0A8T1S1K1/3-262,0.299
UniRef100_A0A7K5HC70/179-437,0.310
UniRef100_A0A8J4IS23/179-437,0.322
UniRef100_UPI00027408F4/239-498,0.307
UniRef100_A0AA88NT37/588-844,0.322
UniRef100_UPI00296B37EC/588-844,0.322
UniRef100_UPI00296AA569/595-851,0.322
UniRef100_A0A7L2TDN2/60-318,0.333
UniRef100_A0A7L0CQ99/179-437,0.322
UniRef100_UPI000FCD0F8D/231-489,0.326
UniRef100_A0A3Q0FR53/233-491,0.322
UniRef100_UPI0023AA932F/222-480,0.326
UniRef100_UPI00193A9C92/462-721,0.441
UniRef100_A0A091FXI3/178-435,0.326
UniRef100_L5K280/283-525,0.230
UniRef100_G7PVG8/250-507,0.303
UniRef100_UPI0023AA3362/240-498,0.326
UniRef100_UPI0013CEEF4E/231-489,0.326
UniRef100_A0A7K9HNB4/128-385,0.326
UniRef100_A0A8J4KM85/179-437,0.322
UniRef100_A0A7K4JW27/183-437,0.322
UniRef100_A0AAD5B347/557-813,0.330
UniRef100_A0AAE0QA05/279-535,0.326
UniRef100_G3R975/247-505,0.299
UniRef100_UPI00189F9308/269-526,0.299
UniRef100_UPI0023AA2781/253-511,0.326
UniRef100_A0A2K6L120/244-499,0.303
UniRef100_A0A7L0WTH8/205-463,0.299
UniRef100_UPI0018D7EF40/233-491,0.310
UniRef100_UPI0023AA99F0/257-515,0.326
UniRef100_UPI0023AA7AF7/260-518,0.326
UniRef100_A0A2I0TWV7/172-401,0.307
UniRef100_A0A2K5ZUD1/244-501,0.299
UniRef100_UPI00234E2AA3/239-497,0.310
UniRef100_A0A850TDA5/179-437,0.322
UniRef100_A0A8C8BHV6/194-452,0.314
UniRef100_A0A7K5CXZ3/178-436,0.322
UniRef100_A0A7L4JST6/179-437,0.318
UniRef100_A0A669R848/209-467,0.307
UniRef100_A0A8C6JZK2/205-463,0.322
UniRef100_UPI000520381A/183-441,0.322
UniRef100_A0A7L0MK60/178-436,0.326
UniRef100_A0A8C9EJH6/159-369,0.326
UniRef100_UPI00287775C6/184-442,0.314
UniRef100_A0AAD3MTL4/1-231,0.521
UniRef100_A0A7K5ZGG7/179-437,0.322
